,MeasureReport ID,Measure,Updated,Subject,Reporter,Period Start,Period End,Beds,numTotBeds,numBeds,numBedsOcc,numICUBeds,numICUBedsOcc,Ventilators,numVent,numVentUse,Encounters,numC19HospPats,numC19MechVentPats,numC19HOPats,numC19OverflowPats,numC19OFMechVentPats,numC19Died
284,1333,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DAHL UNIVERSITY MEDICAL CENTER Building,DAHL UNIVERSITY MEDICAL CENTER,2020-05-13,2020-05-13,,645,528,124.0,117,17.0,,23,23.0,,59,23.0,0.0,0.0,18.0,24.0
285,509,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DAHL UNIVERSITY MEDICAL CENTER Building,DAHL UNIVERSITY MEDICAL CENTER,2020-05-13,2020-05-13,,645,528,124.0,117,17.0,,23,23.0,,59,23.0,0.0,0.0,18.0,24.0
286,303,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DAHL UNIVERSITY MEDICAL CENTER Building,DAHL UNIVERSITY MEDICAL CENTER,2020-05-13,2020-05-13,,645,528,124.0,117,17.0,,23,23.0,,59,23.0,0.0,0.0,18.0,24.0
287,1539,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DAHL UNIVERSITY MEDICAL CENTER Building,DAHL UNIVERSITY MEDICAL CENTER,2020-05-13,2020-05-13,,645,528,124.0,117,17.0,,23,23.0,,59,23.0,0.0,0.0,18.0,24.0
288,1200,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
289,788,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
290,994,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
291,1612,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
292,376,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
293,170,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
294,1406,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
295,582,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-11,2020-05-11,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,0.0
296,1613,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
297,1407,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
298,995,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
299,1201,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
300,171,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
301,583,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
302,377,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
303,789,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-12,2020-05-12,,98,80,18.0,18,2.0,,3,3.0,,8,3.0,0.0,0.0,2.0,2.0
304,173,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
305,585,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
306,1409,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
307,1203,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
308,997,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
309,1615,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
310,791,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
311,379,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,DUNWICH MEDICAL CENTER Building,DUNWICH MEDICAL CENTER,2020-05-13,2020-05-13,,98,80,19.0,18,2.0,,3,3.0,,9,3.0,0.0,0.0,3.0,3.0
312,549,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
313,1579,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
314,137,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
315,961,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
316,1167,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
317,343,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
318,755,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
319,1373,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-11,2020-05-11,,137,116,27.0,21,3.0,,4,4.0,,13,4.0,0.0,0.0,5.0,0.0
320,344,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
321,1580,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
322,138,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
323,550,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
324,1168,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
325,1374,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
326,756,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
327,962,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-12,2020-05-12,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,3.0
328,1170,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
329,140,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
330,346,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
331,1376,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
332,964,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
333,758,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
334,1582,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
335,552,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FARMERS HOSPITAL Building,FARMERS HOSPITAL,2020-05-13,2020-05-13,,137,116,26.0,21,3.0,,4,4.0,,12,4.0,0.0,0.0,4.0,5.0
336,1503,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
337,885,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
338,61,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
339,1297,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
340,1091,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
341,267,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
342,473,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
343,679,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-11,2020-05-11,,883,729,176.0,154,26.0,,30,30.0,,88,30.0,0.0,0.0,31.0,0.0
344,63,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
345,475,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
346,1093,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
347,887,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
348,681,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
349,1505,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
350,1299,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
351,269,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-12,2020-05-12,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,18.0
352,1094,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
353,682,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
354,1300,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
355,1506,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
356,476,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
357,270,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
358,64,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
359,888,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,FOUNDATION HOSPITAL Building,FOUNDATION HOSPITAL,2020-05-13,2020-05-13,,883,729,169.0,154,24.0,,30,30.0,,81,30.0,0.0,0.0,26.0,33.0
360,174,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
361,586,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
362,792,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
363,1410,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
364,1204,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
365,1616,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
366,380,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
367,998,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-11,2020-05-11,,43,41,8.0,2,1.0,,1,1.0,,4,1.0,0.0,0.0,1.0,0.0
368,381,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-12,2020-05-12,,43,41,9.0,2,1.0,,1,1.0,,5,1.0,0.0,0.0,2.0,0.0
369,175,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-12,2020-05-12,,43,41,9.0,2,1.0,,1,1.0,,5,1.0,0.0,0.0,2.0,0.0
370,793,http://hl7.org/fhir/uv/saner/Measure/CDCPatientImpactAndHospitalCapacity,2023-01-05T20:26:07.403+00:00,GENERAL PRODUCTS HOSPITAL Building,GENERAL PRODUCTS HOSPITAL,2020-05-12,2020-05-12,,43,41,9.0,2,1.0,,1,1.0,,5,1.0,0.0,0.0,2.0,0.0
